fold,oos,weights_label,fwd,spread_sharpe,long_avg,spread_avg,long_sharpe,win_rate
1,2010-06-15/2011-06-14,opt,fwd_5d,-0.13340413570404053,0.003219028702005744,-0.0025065764784812927,0.10871988534927368,0.6047430830039525
1,2010-06-15/2011-06-14,opt,fwd_20d,-0.07020585983991623,0.023279795423150063,-0.002487419405952096,0.4563900828361511,0.6798418972332015
1,2010-06-15/2011-06-14,opt,fwd_60d,0.24034929275512695,0.06486602127552032,0.012664229609072208,0.6379252076148987,0.7509881422924901
1,2010-06-15/2011-06-14,opt,fwd_120d,0.35688886046409607,0.08955371379852295,0.0321628674864769,0.5033778548240662,0.616600790513834
1,2010-06-15/2011-06-14,opt,fwd_250d,0.7394751310348511,0.08311589807271957,0.08282527327537537,0.5453546047210693,0.6482213438735178
1,2010-06-15/2011-06-14,live_4tf,fwd_5d,-0.17435301840305328,0.0028775345999747515,-0.0033152264077216387,0.10187120735645294,0.5889328063241107
1,2010-06-15/2011-06-14,live_4tf,fwd_20d,-0.19360187649726868,0.021247023716568947,-0.006767824292182922,0.4218297302722931,0.6679841897233202
1,2010-06-15/2011-06-14,live_4tf,fwd_60d,0.08305022120475769,0.06212915480136871,0.004686906933784485,0.6110411286354065,0.7312252964426877
1,2010-06-15/2011-06-14,live_4tf,fwd_120d,0.1585143804550171,0.0849795937538147,0.015924733132123947,0.473152756690979,0.5573122529644269
1,2010-06-15/2011-06-14,live_4tf,fwd_250d,0.4842180013656616,0.07150217145681381,0.05540446937084198,0.4749893248081207,0.6324110671936759
1,2010-06-15/2011-06-14,equal_9tf,fwd_5d,-0.047519952058792114,0.004138394724577665,-0.0009241279913112521,0.1319408267736435,0.5968379446640316
1,2010-06-15/2011-06-14,equal_9tf,fwd_20d,0.1804182380437851,0.026743145659565926,0.006489377003163099,0.5118951201438904,0.6996047430830039
1,2010-06-15/2011-06-14,equal_9tf,fwd_60d,0.7297009825706482,0.07244656980037689,0.03682895749807358,0.7167910933494568,0.7549407114624506
1,2010-06-15/2011-06-14,equal_9tf,fwd_120d,0.9179925322532654,0.10268162190914154,0.06677179783582687,0.564745306968689,0.6324110671936759
1,2010-06-15/2011-06-14,equal_9tf,fwd_250d,1.2675178050994873,0.10375120490789413,0.12977121770381927,0.642932116985321,0.7114624505928854
1,2010-06-15/2011-06-14,equal_4tf_short,fwd_5d,-0.1929863542318344,0.0026175673119723797,-0.003734356490895152,0.0929163321852684,0.6047430830039525
1,2010-06-15/2011-06-14,equal_4tf_short,fwd_20d,-0.18231900036334991,0.021252142265439034,-0.006484851706773043,0.42264002561569214,0.6798418972332015
1,2010-06-15/2011-06-14,equal_4tf_short,fwd_60d,0.131712406873703,0.06327907741069794,0.007434672676026821,0.6182948350906372,0.7233201581027668
1,2010-06-15/2011-06-14,equal_4tf_short,fwd_120d,0.17274683713912964,0.08529848605394363,0.017403462901711464,0.4740930199623108,0.5691699604743083
1,2010-06-15/2011-06-14,equal_4tf_short,fwd_250d,0.5635047554969788,0.07628138363361359,0.06453890353441238,0.5061503052711487,0.6205533596837944
1,2010-06-15/2011-06-14,long_biased,fwd_5d,0.0511808916926384,0.005496169440448284,0.0010829874081537127,0.16318459808826447,0.6086956521739131
1,2010-06-15/2011-06-14,long_biased,fwd_20d,0.2958754599094391,0.031044937670230865,0.011196755804121494,0.583932101726532,0.6996047430830039
1,2010-06-15/2011-06-14,long_biased,fwd_60d,1.116990566253662,0.08037944883108139,0.0535658523440361,0.7979286909103394,0.7905138339920948
1,2010-06-15/2011-06-14,long_biased,fwd_120d,1.321668267250061,0.11805946379899979,0.09069076180458069,0.6147986054420471,0.6640316205533597
1,2010-06-15/2011-06-14,long_biased,fwd_250d,1.669765591621399,0.11991675198078156,0.16639144718647003,0.7015791535377502,0.7786561264822134
2,2011-06-15/2012-06-14,opt,fwd_5d,-0.09660711884498596,-0.004811102990061045,-0.005657050292938948,-0.1498374044895172,0.47035573122529645
2,2011-06-15/2012-06-14,opt,fwd_20d,-0.16741736233234406,-0.014117952436208725,-0.01556664239615202,-0.22914734482765198,0.43873517786561267
2,2011-06-15/2012-06-14,opt,fwd_60d,-0.20294946432113647,-0.017616650089621544,-0.02710147388279438,-0.19197306036949158,0.45454545454545453
2,2011-06-15/2012-06-14,opt,fwd_120d,-0.2144923359155655,0.0015540985623374581,-0.03975975140929222,0.017640797421336174,0.5691699604743083
2,2011-06-15/2012-06-14,opt,fwd_250d,0.1055363118648529,0.10440634191036224,0.02814912050962448,0.7217391729354858,0.7865612648221344
2,2011-06-15/2012-06-14,live_4tf,fwd_5d,-0.10764538496732712,-0.0044397893361747265,-0.006850714795291424,-0.13680122792720795,0.4624505928853755
2,2011-06-15/2012-06-14,live_4tf,fwd_20d,-0.17067447304725647,-0.015481471084058285,-0.01660505309700966,-0.23114527761936188,0.4426877470355731
2,2011-06-15/2012-06-14,live_4tf,fwd_60d,-0.24268034100532532,-0.022976068779826164,-0.03410560265183449,-0.22891056537628174,0.40711462450592883
2,2011-06-15/2012-06-14,live_4tf,fwd_120d,-0.2664993107318878,-0.0064643388614058495,-0.048932261765003204,-0.06379076093435287,0.4980237154150198
2,2011-06-15/2012-06-14,live_4tf,fwd_250d,0.0060969009064137936,0.09112852066755295,0.0016599398804828525,0.5971102118492126,0.7549407114624506
2,2011-06-15/2012-06-14,equal_9tf,fwd_5d,-0.12008726596832275,-0.003750248346477747,-0.0057937647216022015,-0.12294638156890869,0.48221343873517786
2,2011-06-15/2012-06-14,equal_9tf,fwd_20d,-0.14591574668884277,-0.009761692024767399,-0.012241486459970474,-0.17600339651107788,0.4743083003952569
2,2011-06-15/2012-06-14,equal_9tf,fwd_60d,-0.16722887754440308,-0.007167532574385405,-0.019079824909567833,-0.09184892475605011,0.525691699604743
2,2011-06-15/2012-06-14,equal_9tf,fwd_120d,-0.14110076427459717,0.024282339960336685,-0.022484613582491875,0.33808431029319763,0.6758893280632411
2,2011-06-15/2012-06-14,equal_9tf,fwd_250d,0.2770126163959503,0.12902545928955078,0.06024947017431259,1.1347240209579468,0.8695652173913043
2,2011-06-15/2012-06-14,equal_4tf_short,fwd_5d,-0.09612582623958588,-0.004383958410471678,-0.005966957192867994,-0.13937316834926605,0.45849802371541504
2,2011-06-15/2012-06-14,equal_4tf_short,fwd_20d,-0.1735173910856247,-0.015311743132770061,-0.016284611076116562,-0.2333676964044571,0.43873517786561267
2,2011-06-15/2012-06-14,equal_4tf_short,fwd_60d,-0.25127217173576355,-0.021473674103617668,-0.033317793160676956,-0.21359769999980927,0.4189723320158103
2,2011-06-15/2012-06-14,equal_4tf_short,fwd_120d,-0.29303520917892456,-0.006219563074409962,-0.05410708114504814,-0.06229143589735031,0.4980237154150198
2,2011-06-15/2012-06-14,equal_4tf_short,fwd_250d,0.016818968579173088,0.09513742476701736,0.00461158063262701,0.625527560710907,0.7628458498023716
2,2011-06-15/2012-06-14,long_biased,fwd_5d,-0.10677177459001541,-0.0005920470575802028,-0.0041086249984800816,-0.017889846116304398,0.5177865612648221
2,2011-06-15/2012-06-14,long_biased,fwd_20d,-0.12699751555919647,-0.006073038559406996,-0.008972018957138062,-0.1036793515086174,0.5098814229249012
2,2011-06-15/2012-06-14,long_biased,fwd_60d,-0.1516113579273224,-0.0030528141651302576,-0.014769969508051872,-0.037786513566970825,0.5177865612648221
2,2011-06-15/2012-06-14,long_biased,fwd_120d,-0.112429678440094,0.032533369958400726,-0.01653159037232399,0.4796508848667145,0.7470355731225297
2,2011-06-15/2012-06-14,long_biased,fwd_250d,0.3914552927017212,0.1351190209388733,0.07255250960588455,1.3188828229904175,0.924901185770751
3,2012-06-15/2013-06-14,opt,fwd_5d,0.10985046625137329,0.005200530868023634,0.0035743825137615204,0.2232438176870346,0.636
3,2012-06-15/2013-06-14,opt,fwd_20d,0.38806822896003723,0.02403285540640354,0.02413365989923477,0.588445782661438,0.684
3,2012-06-15/2013-06-14,opt,fwd_60d,0.6143930554389954,0.08532583713531494,0.07887116819620132,1.5319937467575073,0.96
3,2012-06-15/2013-06-14,opt,fwd_120d,0.9398781061172485,0.1843031346797943,0.17212970554828644,2.7202935218811035,0.992
3,2012-06-15/2013-06-14,opt,fwd_250d,1.0829925537109375,0.38843220472335815,0.3265238106250763,4.11992883682251,1.0
3,2012-06-15/2013-06-14,live_4tf,fwd_5d,0.009355348534882069,0.005388053134083748,0.00023729086387902498,0.2517351508140564,0.624
3,2012-06-15/2013-06-14,live_4tf,fwd_20d,0.19374406337738037,0.02157212793827057,0.009649349376559258,0.5688881278038025,0.7
3,2012-06-15/2013-06-14,live_4tf,fwd_60d,0.39401975274086,0.0750584751367569,0.041938479989767075,1.3070069551467896,0.924
3,2012-06-15/2013-06-14,live_4tf,fwd_120d,0.5671125650405884,0.16730430722236633,0.09173937886953354,2.2742702960968018,0.992
3,2012-06-15/2013-06-14,live_4tf,fwd_250d,0.5923624038696289,0.3465045690536499,0.17000332474708557,2.750739574432373,1.0
3,2012-06-15/2013-06-14,equal_9tf,fwd_5d,0.07377331703901291,0.005451438017189503,0.002188693033531308,0.2463204562664032,0.628
