w_20d,w_30d,w_50d,w_100d,w_200d,w_365d,long_sharpe,long_avg,spread_sharpe,spread_avg,win_rate,n_dates
10,0,0,30,60,0,0.1707121729850769,0.031046686694025993,0.05392151325941086,0.01309901475906372,0.6408525005275375,4739
10,0,0,50,10,30,0.1706766039133072,0.029991108924150467,0.0706150159239769,0.016998035833239555,0.6516142646127875,4739
0,0,40,0,60,0,0.17065586149692535,0.030800724402070045,0.054389581084251404,0.012959648855030537,0.6410635155096012,4739
10,0,0,30,20,40,0.17058023810386658,0.02956097200512886,0.0677231103181839,0.01648283563554287,0.654357459379616,4739
0,0,10,20,30,40,0.17057420313358307,0.029800212010741234,0.06314130872488022,0.01576383039355278,0.6566786241823169,4739
0,0,20,10,60,10,0.17048344016075134,0.030597835779190063,0.058392155915498734,0.014370868913829327,0.6556235492719983,4739
0,10,0,30,40,20,0.17037785053253174,0.029905926436185837,0.06334227323532104,0.015646187588572502,0.6520362945769149,4739
0,0,20,20,60,0,0.1703636348247528,0.03109884262084961,0.05532683804631233,0.013501264154911041,0.6484490398818316,4739
0,0,10,10,20,60,0.17033077776432037,0.02952641062438488,0.061264995485544205,0.015283526852726936,0.6530913694872336,4739
0,10,20,0,70,0,0.1703295111656189,0.03010999597609043,0.04963957145810127,0.011902447789907455,0.646549905043258,4739
0,10,0,30,50,10,0.17032302916049957,0.030184106901288033,0.05958961695432663,0.014726074412465096,0.649715129774214,4739
10,0,0,40,20,30,0.17031124234199524,0.029875241219997406,0.0680386871099472,0.016559962183237076,0.6549905043258071,4739
0,20,0,0,80,0,0.1702394336462021,0.030210457742214203,0.04961134120821953,0.01196067500859499,0.6370542308503904,4739
0,10,0,30,60,0,0.17023330926895142,0.030900809913873672,0.05378228425979614,0.013167819008231163,0.6435956952943659,4739
0,0,10,10,30,50,0.17021316289901733,0.0296267569065094,0.060011301189661026,0.015058398246765137,0.6556235492719983,4739
0,10,0,20,50,20,0.17018459737300873,0.029803229495882988,0.06109107658267021,0.015157081186771393,0.6549905043258071,4739
0,0,10,10,40,40,0.17014335095882416,0.029702555388212204,0.05876191332936287,0.014796878211200237,0.6577336990926356,4739
10,0,0,10,50,30,0.1701274812221527,0.029754992574453354,0.05742761865258217,0.014329684898257256,0.6541464443975522,4739
10,0,0,20,40,30,0.17009973526000977,0.029745133593678474,0.06283994764089584,0.015470734797418118,0.6522473095589787,4739
10,0,10,0,70,10,0.1699010282754898,0.029649043455719948,0.050886426120996475,0.01248492207378149,0.653513399451361,4739
0,0,10,0,30,60,0.1698852777481079,0.029550932347774506,0.05773449316620827,0.014495598152279854,0.6539354294154885,4739
10,0,0,30,40,20,0.16986943781375885,0.029860081151127815,0.061728499829769135,0.015122277662158012,0.6509812196665963,4739
0,0,10,50,0,40,0.169867143034935,0.029945561662316322,0.0693197175860405,0.0168202705681324,0.6568896391643807,4739
0,0,30,0,50,20,0.16984237730503082,0.030270572751760483,0.058619365096092224,0.01430202554911375,0.6558345642540621,4739
10,0,0,30,10,50,0.16984081268310547,0.02922755479812622,0.06808958202600479,0.01648477278649807,0.6552015193078708,4739
0,10,0,0,70,20,0.16976037621498108,0.029728040099143982,0.05734390765428543,0.014379000291228294,0.6520362945769149,4739
0,10,0,40,50,0,0.16966773569583893,0.030867477878928185,0.05317680165171623,0.013018147088587284,0.64043047056341,4739
0,10,0,20,40,30,0.16966301202774048,0.029520519077777863,0.06225811690092087,0.015458296053111553,0.6568896391643807,4739
0,10,0,30,30,30,0.1696479171514511,0.029544515535235405,0.06445862352848053,0.01593022234737873,0.6533023844692973,4739
10,0,0,20,30,40,0.16963379085063934,0.029443461447954178,0.06459396332502365,0.01587139070034027,0.6549905043258071,4739
10,0,0,40,30,20,0.16958582401275635,0.029797935858368874,0.06321601569652557,0.015427136793732643,0.6503481747204052,4739
0,0,10,20,10,60,0.16950179636478424,0.029435308650135994,0.06677516549825668,0.016402360051870346,0.6575226841105718,4739
0,10,0,50,20,20,0.1694881170988083,0.029691265895962715,0.06536151468753815,0.015934927389025688,0.653513399451361,4739
0,10,0,10,60,20,0.16947512328624725,0.029598630964756012,0.05707460641860962,0.014279838651418686,0.6568896391643807,4739
0,10,0,40,20,30,0.16947247087955475,0.029499905183911324,0.06607507914304733,0.01618022285401821,0.6558345642540621,4739
0,0,20,10,50,20,0.16945402324199677,0.03025985322892666,0.06004974991083145,0.014805124141275883,0.6560455792361257,4739
10,0,0,30,50,10,0.16944146156311035,0.029858846217393875,0.057117827236652374,0.013958261348307133,0.6444397552226208,4739
0,0,10,20,20,50,0.16938363015651703,0.02950475364923477,0.06506773829460144,0.01614917255938053,0.6583667440388268,4739
0,10,0,40,30,20,0.1693660020828247,0.029670320451259613,0.06367764621973038,0.01562565751373768,0.6524583245410425,4739
0,0,10,30,10,50,0.1693306267261505,0.029577741399407387,0.06829456984996796,0.01678151823580265,0.6554125342899346,4739
0,0,40,0,50,10,0.16923940181732178,0.030196113511919975,0.057158004492521286,0.013789148069918156,0.6516142646127875,4739
