fold,oos,weights_label,fwd,spread_sharpe,long_avg,spread_avg,long_sharpe,win_rate
3,2016-06-23/2017-06-22,equal_4tf_short,fwd_120d,0.6393615007400513,0.1341865211725235,0.07959087193012238,1.759145975112915,0.97165991902834
3,2016-06-23/2017-06-22,equal_4tf_short,fwd_250d,0.9306102395057678,0.3006844222545624,0.19845271110534668,2.0450432300567627,0.9959514170040485
3,2016-06-23/2017-06-22,long_biased,fwd_5d,0.15490058064460754,0.00695326691493392,0.0027403493877500296,0.4345661699771881,0.6842105263157895
3,2016-06-23/2017-06-22,long_biased,fwd_20d,0.380179226398468,0.028806710615754128,0.015142722986638546,1.0047245025634766,0.8461538461538461
3,2016-06-23/2017-06-22,long_biased,fwd_60d,0.3825736343860626,0.07471350580453873,0.04156336560845375,1.5664219856262207,0.9554655870445344
3,2016-06-23/2017-06-22,long_biased,fwd_120d,0.738153338432312,0.1916571408510208,0.13432365655899048,1.6129963397979736,1.0
3,2016-06-23/2017-06-22,long_biased,fwd_250d,2.056370735168457,0.40448662638664246,0.333259642124176,3.6850600242614746,1.0
4,2017-06-23/2018-06-22,opt,fwd_5d,0.208833247423172,0.008895439095795155,0.005086105316877365,0.2819352149963379,0.6854838709677419
4,2017-06-23/2018-06-22,opt,fwd_20d,0.4224916398525238,0.023554667830467224,0.019109491258859634,0.4043373167514801,0.6209677419354839
4,2017-06-23/2018-06-22,opt,fwd_60d,0.6853309273719788,0.0440751276910305,0.04614151641726494,0.45984137058258057,0.657258064516129
4,2017-06-23/2018-06-22,opt,fwd_120d,1.1549493074417114,0.023855790495872498,0.08586131036281586,0.16242828965187073,0.5443548387096774
4,2017-06-23/2018-06-22,opt,fwd_250d,0.7623574733734131,-0.044815029948949814,0.0806153193116188,-0.3853457570075989,0.3346774193548387
4,2017-06-23/2018-06-22,live_4tf,fwd_5d,0.1714642196893692,0.008615012280642986,0.0039978534914553165,0.29009753465652466,0.6532258064516129
4,2017-06-23/2018-06-22,live_4tf,fwd_20d,0.3568718433380127,0.019642861559987068,0.01558750681579113,0.36139801144599915,0.6169354838709677
4,2017-06-23/2018-06-22,live_4tf,fwd_60d,0.40080735087394714,0.03164656460285187,0.028834877535700798,0.3570498526096344,0.625
4,2017-06-23/2018-06-22,live_4tf,fwd_120d,0.7784106135368347,0.008677547797560692,0.058652833104133606,0.06650921702384949,0.4959677419354839
4,2017-06-23/2018-06-22,live_4tf,fwd_250d,0.6956031918525696,-0.05953683331608772,0.06973519921302795,-0.5318477749824524,0.2782258064516129
4,2017-06-23/2018-06-22,equal_9tf,fwd_5d,0.20027419924736023,0.009618229232728481,0.0049254703335464,0.30416932702064514,0.6774193548387096
4,2017-06-23/2018-06-22,equal_9tf,fwd_20d,0.44719311594963074,0.02591494284570217,0.0202932171523571,0.4494417905807495,0.6451612903225806
4,2017-06-23/2018-06-22,equal_9tf,fwd_60d,0.7143445611000061,0.047679513692855835,0.047895994037389755,0.5031729340553284,0.6975806451612904
4,2017-06-23/2018-06-22,equal_9tf,fwd_120d,1.168277382850647,0.026661911979317665,0.08402413874864578,0.18240150809288025,0.5604838709677419
4,2017-06-23/2018-06-22,equal_9tf,fwd_250d,0.7885737419128418,-0.04161538556218147,0.08134263753890991,-0.3630261719226837,0.35080645161290325
4,2017-06-23/2018-06-22,equal_4tf_short,fwd_5d,0.17529113590717316,0.009131422266364098,0.004114968702197075,0.3118376135826111,0.6693548387096774
4,2017-06-23/2018-06-22,equal_4tf_short,fwd_20d,0.3528604507446289,0.020167693495750427,0.015402523800730705,0.37588393688201904,0.6330645161290323
4,2017-06-23/2018-06-22,equal_4tf_short,fwd_60d,0.4359833598136902,0.034987397491931915,0.03216088190674782,0.38963642716407776,0.6451612903225806
4,2017-06-23/2018-06-22,equal_4tf_short,fwd_120d,0.8226893544197083,0.01203526183962822,0.06272058188915253,0.09191174060106277,0.5120967741935484
4,2017-06-23/2018-06-22,equal_4tf_short,fwd_250d,0.7064160108566284,-0.0548507384955883,0.07321419566869736,-0.4934631884098053,0.2701612903225806
4,2017-06-23/2018-06-22,long_biased,fwd_5d,0.15919990837574005,0.008589273318648338,0.004125039558857679,0.25873661041259766,0.657258064516129
4,2017-06-23/2018-06-22,long_biased,fwd_20d,0.28217613697052,0.023329731076955795,0.013476765714585781,0.3716850280761719,0.6129032258064516
4,2017-06-23/2018-06-22,long_biased,fwd_60d,0.5812066197395325,0.04374392703175545,0.03911486640572548,0.4067961275577545,0.6693548387096774
4,2017-06-23/2018-06-22,long_biased,fwd_120d,1.0807479619979858,0.023111073300242424,0.08558279275894165,0.13793760538101196,0.5685483870967742
4,2017-06-23/2018-06-22,long_biased,fwd_250d,0.4673846364021301,-0.07067719846963882,0.04934115335345268,-0.6216719150543213,0.2217741935483871
5,2018-06-23/2019-06-22,opt,fwd_5d,-0.4433846175670624,-0.004086736124008894,-0.009790260344743729,-0.1687658280134201,0.5
5,2018-06-23/2019-06-22,opt,fwd_20d,-0.4099840521812439,-0.003415307030081749,-0.017011407762765884,-0.06441986560821533,0.4672131147540984
5,2018-06-23/2019-06-22,opt,fwd_60d,-0.2009095698595047,-0.0068506901152431965,-0.018325667828321457,-0.07771123945713043,0.430327868852459
5,2018-06-23/2019-06-22,opt,fwd_120d,0.16778165102005005,0.03364326059818268,0.01775657758116722,0.3672647476196289,0.6885245901639344
5,2018-06-23/2019-06-22,opt,fwd_250d,1.136629343032837,0.1619945466518402,0.2708508372306824,1.1045069694519043,0.8811475409836066
5,2018-06-23/2019-06-22,live_4tf,fwd_5d,-0.3927028179168701,-0.004132331348955631,-0.009681918658316135,-0.15422087907791138,0.45081967213114754
5,2018-06-23/2019-06-22,live_4tf,fwd_20d,-0.5010085105895996,-0.009300164878368378,-0.020857343450188637,-0.16987571120262146,0.4385245901639344
5,2018-06-23/2019-06-22,live_4tf,fwd_60d,-0.35651931166648865,-0.02219102531671524,-0.024024464190006256,-0.2533693015575409,0.3155737704918033
5,2018-06-23/2019-06-22,live_4tf,fwd_120d,-0.28094807267189026,-0.020337359979748726,-0.025059061124920845,-0.23050136864185333,0.42213114754098363
5,2018-06-23/2019-06-22,live_4tf,fwd_250d,0.3796440064907074,-0.011063492856919765,0.08082066476345062,-0.06989739090204239,0.44672131147540983
5,2018-06-23/2019-06-22,equal_9tf,fwd_5d,-0.42315685749053955,-0.003893863642588258,-0.010523264296352863,-0.1653348058462143,0.45491803278688525
5,2018-06-23/2019-06-22,equal_9tf,fwd_20d,-0.5299272537231445,-0.006403280887752771,-0.0235991720110178,-0.12988393008708954,0.4426229508196721
5,2018-06-23/2019-06-22,equal_9tf,fwd_60d,-0.3014669716358185,-0.015594610013067722,-0.025356624275445938,-0.20653045177459717,0.36065573770491804
5,2018-06-23/2019-06-22,equal_9tf,fwd_120d,-0.05688098073005676,0.006227873265743256,-0.005643664859235287,0.08026518672704697,0.5286885245901639
5,2018-06-23/2019-06-22,equal_9tf,fwd_250d,0.819243848323822,0.07299557328224182,0.18845507502555847,0.5339373350143433,0.6844262295081968
5,2018-06-23/2019-06-22,equal_4tf_short,fwd_5d,-0.3519831895828247,-0.0036306323017925024,-0.00886746309697628,-0.13997623324394226,0.4344262295081967
5,2018-06-23/2019-06-22,equal_4tf_short,fwd_20d,-0.47612303495407104,-0.008320915512740612,-0.019699323922395706,-0.15585090219974518,0.430327868852459
5,2018-06-23/2019-06-22,equal_4tf_short,fwd_60d,-0.3235323429107666,-0.020245641469955444,-0.02228582091629505,-0.23754173517227173,0.3155737704918033
5,2018-06-23/2019-06-22,equal_4tf_short,fwd_120d,-0.2588622570037842,-0.0184201467782259,-0.023240406066179276,-0.21221396327018738,0.4344262295081967
5,2018-06-23/2019-06-22,equal_4tf_short,fwd_250d,0.4336802661418915,-0.0034737098030745983,0.09011470526456833,-0.023532351478934288,0.47540983606557374
5,2018-06-23/2019-06-22,long_biased,fwd_5d,-0.3251878321170807,-0.001454862067475915,-0.007798536214977503,-0.058408789336681366,0.4959016393442623
5,2018-06-23/2019-06-22,long_biased,fwd_20d,-0.3232283294200897,-0.0001438543404219672,-0.0168348029255867,-0.0027793587651103735,0.5040983606557377
5,2018-06-23/2019-06-22,long_biased,fwd_60d,-0.18294541537761688,-0.0030465975869446993,-0.01837707683444023,-0.04296407476067543,0.47540983606557374
