fwd_horizon,train_spread_sharpe,sample_long_avg,sample_spread_avg,n_dates,w_5d,w_10d,w_15d,w_20d,w_30d,w_50d,w_100d,w_200d,w_365d
fwd_5d,-0.17438481748104095,-0.0032168820034712553,-0.007758100051432848,4696,0.01659720840120352,0.0386806475761189,0.1475717095323934,0.08369545484494263,0.2722247187235419,0.15256099950137136,0.051234032229054746,0.09928726607776035,0.13814796311361305
fwd_20d,-0.20959514379501343,-0.007526499219238758,-0.017496133223176003,4696,0.17733287556874125,0.17231584183581014,0.1758984328374318,0.02063744631195776,0.006375566837217195,0.10714730246385304,0.10399779118132245,0.23044605413555444,0.005848688828111912
fwd_60d,-0.19999539852142334,-0.00876346230506897,-0.027491580694913864,4696,0.17733287556874125,0.17231584183581014,0.1758984328374318,0.02063744631195776,0.006375566837217195,0.10714730246385304,0.10399779118132245,0.23044605413555444,0.005848688828111912
fwd_120d,-0.17495258152484894,-0.012652065604925156,-0.03312797471880913,4696,0.11196275731886025,0.11078876441622679,0.11091735678528798,0.11091101788713718,0.11097663113760783,0.11160845620764318,0.11088007072158357,0.11116618101266869,0.11078876451298454
fwd_250d,-0.1714635044336319,-0.015180539339780807,-0.04481891170144081,4696,0.11203935345582076,0.11089442388077488,0.11089475158866534,0.11089450070826753,0.11089442297086521,0.1108944236350832,0.11089447160378083,0.11089447348326449,0.11169917867347764
